freq,Sjs,,,,,,,,spectraDiff_coh,,,,,,,,Phixy_coh,,,,,,,,incident_frequency,CEOFs_ifreqs,freq2,Sjs2,,,,,,,,,,,,spectraDiff_coh2,,,,,,,,,,,,Phixy_coh2,,,,,,,,,,,,incident_frequency2,CEOFs_ifreqs2
0.40835,0.0026287,0.002722,0.0025347,0.0027496,0.0029829,0.0026516,0.0017312,0.001443,1,1.0355,0.96422,1.046,1.1348,1.0087,0.65857,0.54895,0,0.8393,0.089902,4.8252,0.016838,-1.5589,0.13284,0.34928,,,0.40838,0.0036961,0.0032994,0.0032237,0.0038804,0.003204,0.01285,0.0033832,0.0033334,0.0028342,0.0022346,0.0017493,0.0013167,1.1203,1,0.97707,1.1761,0.9711,3.8946,1.0254,1.0103,0.85902,0.67729,0.53019,0.39907,0.71195,0,-0.29827,4.5854,0.98953,21.6665,-0.27576,0.010411,-1.6274,0.11718,1.094,2.3231,,
0.42168,0.0026184,0.0026857,0.0024141,0.0025964,0.0029942,0.0026705,0.0017409,0.0014503,1,1.0257,0.92197,0.99159,1.1435,1.0199,0.66488,0.55389,0,1.0817,0.93271,2.4554,0.97974,-0.26272,0.62723,0.73652,,,0.42171,0.0032854,0.0027494,0.0025919,0.0038054,0.0026532,0.012459,0.0028585,0.0029674,0.0027394,0.0020421,0.0016109,0.0012241,1.195,1,0.94273,1.3841,0.96502,4.5317,1.0397,1.0793,0.99637,0.74274,0.5859,0.44524,-0.87878,0,-0.75055,-0.16451,0.012686,5.1103,0.16032,0.70109,1.764,1.4677,2.322,3.4705,,
0.43502,0.0030361,0.0030873,0.0028305,0.0029296,0.0034099,0.003039,0.0019809,0.001639,1,1.0169,0.93226,0.96491,1.1231,1.0009,0.65245,0.53983,0,1.3994,-0.18172,2.5601,1.1669,0.41143,1.3789,1.5755,,,0.43505,0.0043777,0.0035681,0.0032765,0.0049707,0.0032298,0.013185,0.003564,0.0037123,0.0031575,0.0025562,0.0020073,0.0015186,1.2269,1,0.91829,1.3931,0.90519,3.6951,0.99885,1.0404,0.88493,0.71641,0.56258,0.42561,0.8285,0,-0.57584,-1.706,-0.44064,10.5553,0.15925,0.1507,1.4574,0.87717,1.8383,2.8828,,
0.44835,0.0013778,0.0013964,0.0012355,0.0012475,0.0015895,0.0014301,0.00089108,0.00073306,1,1.0135,0.89669,0.90543,1.1536,1.0379,0.64674,0.53205,0,1.2218,0.81141,5.6872,1.3313,-0.37797,0.51889,0.67761,,,0.44838,0.0022172,0.0018236,0.0016806,0.0027236,0.0016555,0.0092688,0.0018428,0.0019334,0.001638,0.001286,0.00098799,0.00073614,1.2158,1,0.92156,1.4935,0.90778,5.0826,1.0105,1.0602,0.89819,0.70517,0.54177,0.40367,-1.9748,0,-0.487,-1.6163,-0.1071,31.7187,-0.032417,0.098879,0.90606,1.0698,2.1172,3.3505,,
0.46168,0.0019994,0.0020725,0.0018863,0.001931,0.0022712,0.002056,0.0012617,0.0010331,1,1.0366,0.94343,0.96578,1.1359,1.0283,0.63102,0.51671,0,1.2521,1.1541,5.8742,1.7883,-0.52748,-0.12675,-0.29968,,,0.46172,0.0033347,0.0027609,0.0026289,0.0037913,0.0025742,0.01328,0.0028968,0.0030508,0.0024606,0.0019571,0.0014878,0.0011025,1.2079,1,0.95222,1.3733,0.93239,4.8101,1.0493,1.105,0.89126,0.70886,0.5389,0.39934,2.0666,0,0.1108,-2.1039,1.574,37.1685,0.45784,0.935,0.59925,0.55418,1.3211,2.179,,
0.47502,0.0017824,0.001811,0.0017302,0.0016949,0.0019603,0.0017577,0.0010916,0.00089216,1,1.0161,0.97072,0.9509,1.0998,0.98616,0.61242,0.50054,0,0.64157,1.06,5.4026,0.48708,-1.6017,-0.4765,-0.48373,,,0.47505,0.0030642,0.0023726,0.0021728,0.0031158,0.002225,0.012237,0.0024154,0.0025355,0.002048,0.0016415,0.0012622,0.00093349,1.2915,1,0.91579,1.3132,0.93777,5.1577,1.018,1.0686,0.86317,0.69185,0.53196,0.39344,0.11698,0,0.44278,-0.67878,1.7616,15.8855,0.74578,1.7175,1.589,1.3609,2.4978,3.6198,,
0.48835,0.00089654,0.00089789,0.00083328,0.00088908,0.0010406,0.00093719,0.00053246,0.00042531,1,1.0015,0.92943,0.99167,1.1606,1.0453,0.5939,0.47439,0,1.0605,1.5123,5.7988,1.5717,-1.8548,-0.39253,-0.45817,,,0.48839,0.0014122,0.0011073,0.0010126,0.0014764,0.0010456,0.0068535,0.0011935,0.0012326,0.0010482,0.00081122,0.00060823,0.00044178,1.2754,1,0.91446,1.3333,0.94424,6.1892,1.0778,1.1131,0.94663,0.7326,0.54927,0.39896,-4.8122,0,-1.2543,-3.9458,1.1224,24.5936,0.20645,0.13565,-0.73268,-0.41513,0.49633,1.4462,,
0.50169,0.001622,0.0017156,0.0015584,0.0017206,0.0018719,0.0016324,0.00096663,0.00077639,1,1.0578,0.96081,1.0608,1.1541,1.0065,0.59596,0.47868,0,1.1647,1.5835,6.576,1.0373,-2.1541,-1.2088,-1.2192,,,0.50172,0.002179,0.0020357,0.0019637,0.0031162,0.0018649,0.010087,0.0021512,0.0022318,0.0018657,0.0013948,0.0010261,0.00073472,1.0704,1,0.96462,1.5308,0.9161,4.9548,1.0568,1.0963,0.9165,0.68515,0.50404,0.36092,-0.10675,0,0.82515,2.7338,2.1665,29.2929,-1.1187,-1.6899,-2.8374,-1.6003,-0.41273,0.82727,,
0.51502,0.002117,0.0021488,0.002102,0.0020576,0.002386,0.0020398,0.0012096,0.00096602,1,1.015,0.99294,0.97195,1.1271,0.96353,0.5714,0.45632,0,0.70447,0.55966,3.3924,0.65329,-1.4145,-0.75017,-0.75533,,,0.51506,0.0029015,0.0023899,0.0023097,0.0029619,0.0023772,0.006705,0.0026418,0.0027044,0.0021596,0.0016899,0.0012566,0.00090179,1.2141,1,0.96641,1.2393,0.99465,2.8055,1.1054,1.1316,0.90361,0.70711,0.52579,0.37733,-3.7975,0,0.42671,-0.6819,0.98669,14.3746,0.30436,0.42197,-0.5076,0.53318,1.7085,3.0449,,
0.52835,0.00085996,0.00086736,0.0007987,0.00089054,0.00093705,0.00078746,0.00044975,0.00035429,1,1.0086,0.92876,1.0356,1.0896,0.91569,0.52299,0.41198,0,1.4192,2.2831,6.2109,1.4431,-1.5319,-0.076131,-0.1406,,,0.52839,0.0012801,0.001094,0.001067,0.0014299,0.0010954,0.0053558,0.0011531,0.0011902,0.00094384,0.00069205,0.00050481,0.00035381,1.1701,1,0.97527,1.307,1.0012,4.8954,1.054,1.0879,0.86272,0.63256,0.46142,0.3234,4.7371,0,0.26728,4.1172,1.7964,18.6319,1.1176,1.1316,0.53648,1.4674,2.8511,4.3269,,
